PRODUCTO;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;Mas_1_coche_Pred
C;FUEL 2;Media;M;Financiera Banco;1;1;Empresa;Cantabria;NO;SI;NO;Medio-Bajo;NO DATA;No;SI;5854;13782;4;58;1
C;FUEL 2;Media;M;Contado;1;0;Empresa;Castellon;NO;NO;NO;;NO DATA;No;NO;3305;0;7;49;0
C;FUEL 2;Media;M;Contado;0;0;Funcionario;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;3305;12872;7;43;0
C;FUEL 2;Media;M;Contado;1;1;Empresa;Cadiz;NO;NO;NO;;NO DATA;Averia grave;NO;2458;11312;4;44;0
C;FUEL 2;Media;M;Contado;1;1;Empresa;Vizcaya;SI;NO;NO;Alto;SI;Averia muy grave;SI;2458;9354;9;54;0
C;FUEL 2;Media;M;Contado;1;0;Empresa;Granada;NO;NO;NO;Alto;SI;Averia muy grave;SI;3213;8750;4;37;0
C;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Baleares;SI;NO;NO;Alto;NO DATA;No;NO;5972;35574;2;60;1
C;FUEL 1;Media;M;Contado;1;1;Funcionario;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;4560;0;6;21;0
C;FUEL 1;Media;M;Contado;1;0;Funcionario;Vizcaya;NO;NO;NO;Medio-Bajo;SI;No;NO;5972;13204;4;40;0
C;FUEL 1;Media;M;Financiera Banco;0;1;Empresa;Malaga;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;4828;12118;5;41;1
C;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2016;16984;4;56;0
C;FUEL 1;Media;M;Contado;1;1;Empresa;Tarragona;NO;SI;NO;Medio;NO DATA;No;NO;2016;11085;4;46;0
C;FUEL 1;Media;M;Otros;1;1;Empresa;Cordoba;NO;NO;NO;Alto;SI;Averia muy grave;SI;9409;5329;2;45;1
C;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;6661;8993;1;61;1
C;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia leve;NO;5655;17431;1;38;0
C;FUEL 1;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;5655;18886;1;41;1
C;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;5655;0;2;29;1
C;FUEL 1;Media;M;Otros;1;0;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;SI;No;NO;8482;30216;2;53;1
C;FUEL 2;Media;M;Otros;1;0;Empresa;Castellon;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;SI;7450;12049;4;43;1
C;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia grave;NO;2745;19538;7;58;0
C;FUEL 2;Media;M;Contado;1;0;Funcionario;Las Palmas;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;1092;16442;2;48;0
C;FUEL 2;Media;M;Financiera Banco;1;1;Empresa;Barcelona;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3950;12838;4;46;0
C;FUEL 2;Media;M;Contado;1;1;Empresa;Lacoruna;NO;SI;NO;;NO DATA;Averia muy grave;SI;2016;13925;4;55;0
C;FUEL 2;Media;M;Financiera Marca;1;1;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;Alto;SI;Averia leve;NO;3982;16445;4;53;0
C;FUEL 2;Media;M;Contado;1;1;Empresa;Burgos;NO;SI;NO;Medio;SI;Averia muy grave;SI;3935;17379;3;49;0
C;FUEL 2;Media;M;Contado;1;1;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4917;15018;3;56;0
C;FUEL 2;Media;M;Contado;1;0;Empresa;Zaragoza;NO;SI;NO;;NO DATA;Averia grave;NO;5354;15431;2;56;1
C;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Pontevedra;SI;NO;NO;;SI;No;NO;10306;44391;0;38;1
C;FUEL 2;Media;M;Otros;1;1;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;No;NO;6638;15582;2;52;1
C;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Huesca;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;12393;29971;1;48;1
C;FUEL 2;Media;M;Contado;1;1;Empresa;Caceres;NO;NO;NO;;SI;No;NO;8482;50679;4;59;1
C;FUEL 2;Media;M;Otros;1;1;Empresa;Guipuzcua;SI;NO;NO;Alto;SI;No;NO;10884;20578;2;54;1
C;FUEL 2;Media;M;Financiera Marca;0;0;Empresa;Guadalajara;SI;NO;NO;Alto;NO DATA;No;NO;6661;0;1;29;1
C;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;NO;;SI;No;NO;12393;11184;1;58;1
C;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;7644;0;2;29;1
C;FUEL 2;Media;M;Otros;1;1;Empresa;Sevilla;NO;NO;NO;Medio;SI;No;NO;6638;19385;2;42;0
C;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Tarragona;SI;NO;NO;Alto;SI;No;NO;7644;17649;1;48;1
C;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;9409;26427;2;45;1
C;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Lacoruna;SI;NO;NO;;SI;No;NO;7644;15634;1;40;1
A;FUEL 2;Baja;M;Contado;0;0;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;Averia grave;SI;1906;5296;5;51;0
A;FUEL 2;Baja;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2762;28152;5;61;0
A;FUEL 2;Baja;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2834;18344;4;53;0
A;FUEL 2;Baja;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2384;20191;4;47;0
A;FUEL 2;Baja;M;Otros;0;0;Empresa;Pontevedra;NO;NO;NO;;SI;No;NO;1030;18374;4;46;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Sevilla;NO;NO;NO;Otros;NO DATA;No;NO;0;0;7;32;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Tarragona;NO;NO;NO;Alto;NO DATA;No;NO;2257;0;7;27;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;1381;15602;4;41;0
A;FUEL 2;Baja;M;Otros;0;0;Empresa;Lacoruna;SI;SI;NO;Alto;NO DATA;No;NO;2998;11755;4;53;0
A;FUEL 2;Baja;M;Financiera Marca;1;0;Empresa;Pontevedra;NO;SI;NO;;NO DATA;Averia muy grave;SI;1796;18337;7;26;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;457;15206;4;55;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;573;11476;4;52;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Pontevedra;NO;NO;NO;;SI;Averia muy grave;SI;1144;5790;4;29;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Huelva;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;687;5863;9;44;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Malaga;NO;NO;NO;;NO DATA;Averia grave;NO;687;22940;5;39;0
A;FUEL 1;Baja;M;Contado;0;0;Funcionario;Madrid;SI;SI;NO;Medio;NO DATA;No;NO;687;8672;4;62;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;4019;0;7;20;1
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Barcelona;SI;SI;NO;Otros;SI;No;NO;3668;16669;6;53;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;SI;No;NO;2174;18236;7;45;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Sevilla;NO;NO;NO;Medio;SI;No;NO;1030;8576;3;62;0
A;FUEL 2;Baja;M;Otros;0;1;Empresa;Alicante;NO;NO;NO;Medio;NO DATA;No;NO;2269;19242;5;42;0
A;FUEL 2;Baja;M;Contado;1;0;Empresa;Badajoz;NO;NO;NO;Alto;NO DATA;No;NO;2628;8769;8;42;0
A;FUEL 2;Baja;M;Contado;1;1;Empresa;Sevilla;NO;NO;NO;Alto;SI;Averia grave;NO;4000;4083;7;50;0
A;FUEL 2;Baja;M;Contado;0;0;Empresa;Ciudad Real;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2834;17047;4;27;0
A;FUEL 2;Baja;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;2762;6456;4;47;0
A;FUEL 2;Baja;M;Financiera Marca;1;0;Empresa;Gerona;NO;NO;NO;Alto;SI;No;NO;1926;7384;7;24;1
A;FUEL 2;Baja;M;Contado;0;0;Empresa;Vizcaya;NO;SI;NO;Alto;NO DATA;No;NO;1067;16806;6;39;0
A;FUEL 2;Baja;M;Otros;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;5267;0;4;26;0
A;FUEL 2;Baja;M;Contado;0;0;Empresa;Cadiz;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1810;8309;7;52;0
A;FUEL 2;Baja;M;Financiera Marca;1;0;Empresa;Badajoz;NO;NO;NO;Medio;SI;Averia muy grave;SI;3855;36258;4;38;1
A;FUEL 2;Baja;M;Contado;1;1;Empresa;Burgos;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4105;8336;4;40;1
A;FUEL 2;Baja;M;Contado;1;1;Autonomo;Malaga;NO;NO;NO;Alto;SI;Averia muy grave;SI;618;14458;6;38;0
A;FUEL 2;Baja;M;Contado;0;0;Empresa;Murcia;NO;NO;NO;Medio;SI;No;NO;0;8851;8;43;0
A;FUEL 2;Baja;M;Otros;1;1;Empresa;Tarragona;SI;NO;NO;Medio;SI;Averia muy grave;SI;3238;8394;6;22;0
A;FUEL 2;Baja;M;Contado;1;1;Empresa;Asturias;NO;NO;NO;;NO DATA;Averia muy grave;SI;3238;0;6;20;0
A;FUEL 2;Baja;M;Financiera Marca;0;0;Empresa;Alicante;NO;NO;NO;Alto;SI;Averia muy grave;SI;2834;5902;4;27;0
A;FUEL 2;Baja;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia grave;NO;2620;9160;4;45;0
A;FUEL 2;Baja;M;Contado;1;0;Empresa;Valencia;SI;NO;NO;Medio;NO DATA;Averia grave;SI;4640;0;6;29;1
A;FUEL 1;Baja;M;Contado;1;1;Funcionario;Granada;NO;NO;NO;Alto;NO DATA;No;NO;1562;10819;4;55;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;;NO DATA;Averia grave;NO;1024;5294;6;45;0
A;FUEL 1;Baja;M;Contado;1;1;Funcionario;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;687;27722;8;58;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2617;0;4;28;1
A;FUEL 1;Baja;M;Contado;1;1;Funcionario;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;4321;4324;5;53;1
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;0;19072;8;50;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Barcelona;NO;NO;NO;;NO DATA;Averia muy grave;SI;1443;0;7;18;1
A;FUEL 1;Baja;M;Contado;1;0;Autonomo;Avila;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;9783;6;45;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1045;8305;7;60;0
A;FUEL 2;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2617;7751;4;48;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;515;26989;8;51;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Huelva;NO;NO;NO;;NO DATA;Averia muy grave;SI;0;7088;7;52;1
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Huelva;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1381;0;4;31;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Toledo;NO;NO;NO;Medio;SI;No;NO;573;12396;7;56;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;No;NO;1381;8489;4;54;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Baleares;SI;NO;NO;Medio;SI;No;NO;573;19027;5;45;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;0;0;8;20;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Castellon;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;573;10784;7;47;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Pontevedra;NO;SI;NO;;NO DATA;No;NO;1733;8421;4;46;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;2260;6984;6;59;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Pontevedra;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1381;6660;7;40;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Sevilla;NO;NO;NO;Alto;SI;Averia muy grave;SI;1024;7254;7;37;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;2054;0;3;27;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;1024;7941;4;52;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4319;2486;4;38;1
A;FUEL 1;Baja;M;Financiera Banco;0;1;Empresa;Cordoba;NO;NO;NO;Alto;NO DATA;No;NO;1024;18275;4;57;0
A;FUEL 1;Baja;M;Financiera Banco;1;0;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;1513;16691;5;51;0
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Asturias;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;18199;6;45;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Gerona;NO;NO;NO;Alto;SI;Averia muy grave;SI;927;9775;7;44;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1113;22041;5;44;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Vizcaya;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;0;3743;7;51;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Las Palmas;NO;NO;NO;Medio;NO DATA;Averia grave;NO;0;0;4;23;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;SI;Averia grave;NO;0;9042;8;47;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;;NO DATA;Averia muy grave;SI;515;4169;8;41;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;427;19122;6;61;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Barcelona;SI;NO;NO;;SI;Averia muy grave;SI;993;12943;4;25;0
A;FUEL 1;Baja;M;Contado;1;0;Funcionario;Alava;NO;NO;NO;Medio;NO DATA;No;NO;573;5058;8;62;0
A;FUEL 1;Baja;M;Contado;0;1;Funcionario;Murcia;NO;NO;NO;;NO DATA;No;NO;1786;22277;8;58;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Cantabria;NO;NO;NO;Alto;NO DATA;No;NO;1690;0;4;32;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Caceres;NO;NO;NO;Medio;SI;Averia leve;NO;0;5736;6;62;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1381;0;5;20;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Baleares;SI;NO;NO;Medio;SI;No;SI;1381;8635;4;46;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;2620;10124;8;31;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1999;2973;4;38;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;1642;8076;7;40;0
A;FUEL 1;Baja;M;Contado;0;0;Funcionario;Valencia;NO;NO;NO;Alto;SI;No;NO;2054;7244;5;59;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;3084;11048;6;54;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Sevilla;NO;SI;NO;Alto;NO DATA;No;NO;1030;9429;5;48;0
A;FUEL 1;Baja;M;Financiera Banco;0;1;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;NO;3665;21858;4;46;0
A;FUEL 1;Baja;M;Financiera Banco;0;1;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;SI;1719;12685;7;37;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Murcia;NO;NO;NO;Medio;NO DATA;No;NO;2164;12479;4;26;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Las Palmas;NO;NO;NO;Medio;SI;Averia muy grave;SI;0;8681;5;59;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Las Palmas;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;0;5;25;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Madrid;NO;NO;NO;;SI;Averia muy grave;SI;1045;7573;7;39;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Gerona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;0;8;19;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;942;0;8;32;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Palencia;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;427;8814;7;26;1
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;0;7798;7;20;1
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;412;11165;9;60;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Pontevedra;NO;NO;NO;;NO DATA;Averia muy grave;SI;810;0;5;20;0
A;FUEL 1;Baja;M;Financiera Banco;0;1;Empresa;Lacoruna;NO;NO;NO;;SI;No;SI;1887;14502;4;27;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;No;NO;2918;2102;3;49;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Salamanca;NO;NO;NO;Medio;SI;No;NO;2351;1897;2;62;0
A;FUEL 1;Baja;M;Financiera Banco;0;1;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;1887;5703;3;42;0
A;FUEL 1;Baja;M;Financiera Banco;0;0;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;No;NO;1887;4967;4;44;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;No;NO;2918;10000;5;27;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;Averia leve;SI;1887;2793;3;37;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;3633;7174;4;42;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;La Rioja;SI;NO;NO;Alto;SI;No;NO;2918;2494;4;38;1
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;No;NO;1887;12601;3;45;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Zaragoza;NO;SI;NO;Medio;NO DATA;No;NO;2351;15991;2;40;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Burgos;SI;SI;NO;Medio-Bajo;SI;No;NO;3543;10514;2;51;1
A;FUEL 1;Baja;M;Financiera Banco;0;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;1887;0;4;22;0
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Pontevedra;SI;SI;NO;Alto;SI;No;NO;3633;3082;4;48;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Cordoba;NO;NO;NO;Medio;SI;No;NO;4392;8176;2;58;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Alicante;SI;NO;NO;Medio;SI;No;NO;4392;8509;2;19;1
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Las Palmas;SI;NO;NO;Medio-Bajo;SI;No;NO;4651;7548;2;50;1
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;6216;0;2;20;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Pontevedra;SI;NO;NO;;SI;Averia muy grave;SI;9307;3297;2;38;1
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Alicante;SI;NO;NO;Medio-Bajo;SI;No;NO;6216;7931;2;45;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Lacoruna;NO;NO;NO;Alto;SI;No;NO;3972;8091;2;24;0
A;FUEL 1;Baja;M;Contado;1;0;Funcionario;Las Palmas;NO;NO;NO;Medio-Bajo;SI;No;NO;3972;17251;2;51;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Las Palmas;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;4686;0;1;23;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Pontevedra;SI;NO;NO;Medio;SI;No;NO;4241;27572;2;60;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1475;0;1;25;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Leon;SI;NO;NO;Medio-Bajo;SI;No;NO;3140;10384;2;45;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Funcionario;Santa Cruz de Tenerife;SI;NO;NO;Medio;NO DATA;No;NO;2483;0;1;55;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1886;0;1;42;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Gerona;NO;NO;NO;;NO DATA;No;NO;1475;0;0;63;0
H;FUEL 1;Media;M;Otros;1;0;Empresa;Cantabria;NO;NO;NO;Alto;NO DATA;No;NO;1475;0;1;38;0
H;FUEL 1;Media;M;Financiera Marca;0;1;Empresa;Valencia;SI;NO;SI;;NO DATA;No;NO;1475;0;1;63;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Gerona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;1475;0;1;26;0
H;FUEL 1;Media;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;SI;Medio-Bajo;SI;No;NO;2213;33318;2;59;1
H;FUEL 1;Media;M;Otros;0;0;Empresa;Murcia;NO;NO;NO;;NO DATA;No;NO;1475;0;1;49;0
H;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Murcia;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2125;0;0;52;0
H;FUEL 1;Media;M;Otros;1;1;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;No;NO;2213;0;1;32;0
H;FUEL 1;Media;M;Financiera Marca;0;1;Empresa;Alicante;NO;NO;SI;Alto;NO DATA;No;NO;2125;0;1;51;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Murcia;NO;NO;NO;Medio;NO DATA;No;NO;1475;0;1;52;0
H;FUEL 1;Media;M;Otros;1;0;Empresa;Cordoba;NO;NO;SI;;NO DATA;No;NO;2213;0;0;22;0
H;FUEL 1;Media;M;Contado;1;0;Empresa;Gerona;NO;NO;NO;Alto;NO DATA;No;NO;1475;0;2;58;1
H;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2125;0;1;26;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;No;NO;2125;0;1;34;0
H;FUEL 1;Media;M;Otros;1;1;Empresa;Sevilla;NO;NO;SI;;NO DATA;No;NO;2213;0;1;47;0
H;FUEL 1;Media;M;Contado;1;0;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;1886;0;0;47;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2125;0;1;69;0
H;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;2125;0;1;54;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Vizcaya;SI;NO;SI;;NO DATA;No;NO;2125;0;1;30;0
H;FUEL 1;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1475;0;1;60;0
H;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1475;0;1;68;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Gerona;NO;NO;SI;;NO DATA;No;NO;2125;0;1;71;0
H;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2125;0;1;65;0
H;FUEL 1;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2213;0;1;65;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;;NO DATA;No;NO;1475;0;1;48;0
H;FUEL 1;Media;M;Contado;0;1;Empresa;Las Palmas;NO;NO;NO;;NO DATA;No;NO;1681;0;1;62;0
H;FUEL 1;Media;M;Otros;1;1;Empresa;Guipuzcua;NO;NO;NO;;NO DATA;No;NO;1475;0;0;36;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Vizcaya;SI;NO;SI;;NO DATA;No;NO;1475;0;1;60;0
